Accountid,Companyid,EventCode,Quantity
659428235434742,489146,SMS,1
203068868591856,534464,SMS,7
990216413801680,489146,SMS,42
006404076188691,534464,SMS,1
460184890894544,489146,SMS,16
790482976854930,489146,SMS,1
971823573214219,534464,SMS,14
388373648542319,534464,SMS,2
624941990282402,534464,SMS,3
512169216655270,489146,SMS,1
146393719156956,534464,SMS,2
025515110271578,534464,SMS,1
431514326704334,534464,SMS,1
867996985281912,534464,SMS,6
360837980341089,534464,SMS,27
780021476462421,489146,SMS,4
428474302408114,016627,SMS,4
990935505470727,560023,SMS,4
483739858099449,784003,SMS,3
790407552947972,534464,SMS,16
094285200402737,534464,SMS,2
066159478112484,560023,SMS,9
351968266014707,534464,SMS,2
052357799726578,937225,SMS,48
930184106921189,534464,SMS,5
617289781045290,814466,SMS,4
668654314597990,534464,SMS,6
749329167868803,534464,SMS,1
409274876459305,534464,SMS,5
474214508635910,534464,SMS,2
408545336464826,534464,SMS,2
762098697552001,534464,SMS,1
362361012949872,560023,SMS,1
490043254803966,534464,SMS,7
398218695700877,937225,SMS,6
365801772037932,016627,SMS,7
886182039712301,534464,SMS,13
321568481007320,207984,SMS,3
876586834709512,145279,SMS,3
538406714039049,937225,SMS,2
165198147960025,573166,SMS,12
069519136411082,145279,SMS,3
624409873863952,534464,SMS,2
750503281810010,534464,SMS,6
487522960325473,534464,SMS,5
868110033837521,534464,SMS,1
239059916693303,534464,SMS,2
040510206554707,489146,SMS,3
273673869336710,534464,SMS,3
870181407509769,534464,SMS,5
781404226555110,534464,SMS,1
282927060884467,534464,SMS,21
546838352997303,489146,SMS,1
005079323542676,489146,SMS,1
425258420852438,489146,SMS,1
330666752997897,534464,SMS,7
376531927267408,534464,SMS,2
942047942812569,534464,SMS,10
149694802079251,534464,SMS,3
309882239890182,421085,SMS,8
968572668754820,937225,SMS,58
923832617215036,534464,SMS,1
919982500619862,489146,SMS,1
742032780753901,534464,SMS,5
133743957611232,534464,SMS,2
043817487105987,421085,SMS,4
083031626665881,489146,SMS,1
437214838849388,534464,SMS,17
457235883563024,534464,SMS,6
153990146563202,145279,SMS,5
411766881080806,937225,SMS,111
003055643628176,534464,SMS,11
922646597611200,534464,SMS,3
710908848781132,560023,SMS,5
571077168515420,753293,SMS,4
653857062783763,937225,SMS,26
433895916838310,937225,SMS,3
710665070650339,445331,SMS,2
009167593538313,581486,SMS,1
335153982039572,814466,SMS,1
693742193750082,814466,SMS,3
887208063696874,534464,SMS,3
479093574764600,560023,SMS,1
857605131262481,937225,SMS,13
074785090325614,937225,SMS,4
942159687681116,534464,SMS,8
801161589144273,534464,SMS,50
551257638657945,489146,SMS,1
744392839054590,489146,SMS,4
618935323107612,534464,SMS,4
298180308031060,207984,SMS,2
900122579331469,445331,SMS,13
542548099132137,534464,SMS,1
975397040113243,489146,SMS,28
263158584589833,534464,SMS,11
031897670964279,534464,SMS,4
926857748097471,016627,SMS,5
497094260252172,534464,SMS,1
558658872681090,534464,SMS,5
308544534348212,534464,SMS,1
863884407954708,534464,SMS,4
626154357742747,534464,SMS,4
581142037559200,937225,SMS,12
661169842253426,534464,SMS,11
845090290758487,937225,SMS,19
952728534840484,534464,SMS,38
671277018951818,534464,SMS,1
951356779506351,016627,SMS,11
941899064835800,534464,SMS,11
232035260976111,534464,SMS,1
889350494828956,534464,SMS,2
475482524175455,860626,SMS,4
572947770155685,534464,SMS,3
717226758199311,534464,SMS,2
920253451361864,421085,SMS,6
861156183296925,255586,SMS,4
502664561406690,534464,SMS,1
584983740852870,489146,SMS,1
380669407926762,534464,SMS,5
967327374406541,534464,SMS,68
356628068985689,145279,SMS,4
214173968906585,145279,SMS,2
400992793171316,937225,SMS,2
587641424232789,534464,SMS,7
075682732690057,207984,SMS,3
105732556185800,937225,SMS,49
065967165552739,937225,SMS,4
971963418918877,207984,SMS,1
348295172873952,534464,SMS,6
645121371799474,534464,SMS,6
382776769313434,489146,SMS,10
611912841602979,534464,SMS,15
797217808189808,534464,SMS,4
113877846210222,534464,SMS,1
477844663924384,534464,SMS,21
436055815145795,534464,SMS,1
862480356743525,560023,SMS,15
410846347888586,937225,SMS,42
693700509720944,534464,SMS,6
061521296379867,107488,SMS,3
169892807440810,016627,SMS,1
475201817647818,534464,SMS,1
353075624510435,534464,SMS,1
476772125872477,016627,SMS,34
925097527112353,573166,SMS,3
654149369524782,560023,SMS,5
515158693114075,534464,SMS,7
894537323331411,534464,SMS,7
344104364347257,145279,SMS,15
345642820192906,534464,SMS,4
372255139731888,937225,SMS,17
205640525626384,396360,SMS,6
650150729075581,534464,SMS,8
198867144510817,814466,SMS,1
302814883153809,016627,SMS,15
425538189109645,534464,SMS,2
921037465350524,534464,SMS,1
648885609944338,421085,SMS,21
238746738619885,937225,SMS,24
127945722447159,534464,SMS,11
810492098977187,534464,SMS,1
087135660130663,814466,SMS,1
674125595959124,560023,SMS,2
787515361725317,534464,SMS,10
738221055979861,534464,SMS,7
714845434317232,534464,SMS,1
063941550329448,207984,SMS,1
058810278578681,534464,SMS,1
038696010072911,534464,SMS,9
321364279970708,016627,SMS,4
222719210047571,937225,SMS,4
104884015096149,534464,SMS,1
079232664693690,534464,SMS,1
206746696449767,560023,SMS,17
688197277791723,207984,SMS,1
989500076788961,534464,SMS,5
825959383460648,534464,SMS,2
597246990169159,534464,SMS,2
407443670419947,937225,SMS,83
505152281488782,534464,SMS,5
253284808393160,814466,SMS,2
804636602581907,534464,SMS,15
302370471240459,534464,SMS,4
305414145121651,107488,SMS,2
215462851983222,937225,SMS,113
141476600978721,534464,SMS,5
096793433799105,207984,SMS,6
791954048366155,534464,SMS,4
882287772090296,207984,SMS,6
123478327693362,534464,SMS,5
026329724635626,753293,SMS,12
815342283588850,534464,SMS,11
104645545634653,145279,SMS,3
417779036170209,937225,SMS,5
086952549848930,534464,SMS,4
979048001719328,534464,SMS,7
344610016939868,489146,SMS,3
722608426758589,534464,SMS,3
234148037165613,787909,SMS,6
189294980406697,937225,SMS,3
031368831892597,016627,SMS,2
379997117483651,016627,SMS,4
387868302442101,534464,SMS,7
000638388280647,937225,SMS,4
735949913670238,107488,SMS,291
328420826510374,534464,SMS,3
803208615224651,534464,SMS,6
176604289125295,534464,SMS,10
303734479763611,534464,SMS,18
572124247348382,534464,SMS,2
291133049802155,534464,SMS,7
081458181195671,489146,SMS,10
541560965159378,937225,SMS,6
489127518564648,814466,SMS,4
989106258876004,489146,SMS,3
497561643545407,534464,SMS,5
566400542670446,534464,SMS,9
762173397838435,534464,SMS,2
796806880798508,534464,SMS,3
629582347326312,534464,SMS,23
440845748005148,560023,SMS,9
979283913062020,937225,SMS,1
865608602210911,489146,SMS,3
026145763221979,534464,SMS,4
690339884370271,369943,SMS,1
315111337163533,153468,SMS,22
781125467773741,534464,SMS,7
436933880315304,016627,SMS,3
015777347325445,937225,SMS,3
733356602339963,534464,SMS,1
830808356085665,745110,SMS,1
180212372057544,937225,SMS,9
919865086279431,145279,SMS,2
505004339464130,560023,SMS,22
554527437793845,534464,SMS,3
510084851077443,534464,SMS,6
617501954401341,534464,SMS,1
393367672554092,145279,SMS,1
974735235890438,534464,SMS,8
590244970980150,016627,SMS,9
112442590037362,937225,SMS,123
908912185805846,534464,SMS,63
044676727186992,784003,SMS,1
658089199397220,534464,SMS,6
792838248673788,581486,SMS,13
641279134309191,534464,SMS,22
641950137709690,534464,SMS,7
355202277866420,560023,SMS,2
761883921253216,534464,SMS,4
689478187172744,534464,SMS,1
493532492878883,145279,SMS,1
124236997107153,534464,SMS,5
984556419538141,534464,SMS,11
846644980930142,937225,SMS,28
979535278269082,145279,SMS,19
415501545457638,534464,SMS,4
178525914661655,207984,SMS,7
621807454510851,445331,SMS,5
764930693519713,534464,SMS,13
098244927489896,937225,SMS,12
082316113523281,784003,SMS,2
027864037859701,534464,SMS,5
518554197211186,534464,SMS,11
039264621020581,534464,SMS,1
963599782173332,677157,SMS,6
403706856578879,753293,SMS,3
560408025270504,145279,SMS,5
507383000180603,753293,SMS,16
247589326433865,534464,SMS,1
504592481075745,534464,SMS,1
050330665466643,534464,SMS,1
640223695086607,489146,SMS,6
631340352269799,534464,SMS,5
908564840091433,534464,SMS,3
137813463124046,534464,SMS,7
193050430051166,937225,SMS,2
823854291306301,937225,SMS,3
008103936341712,534464,SMS,1
002076996862215,534464,SMS,5
731993504183893,677157,SMS,2
511658875018892,534464,SMS,25
407506000623394,534464,SMS,14
100070986796338,567046,SMS,15
445754957380905,016627,SMS,2
841433290681543,534464,SMS,1
903064090873130,489146,SMS,2
075356209486739,534464,SMS,16
869037717503273,534464,SMS,11
768487359397883,534464,SMS,34
260457923283299,937225,SMS,11
508948239526011,534464,SMS,4
854476552943611,534464,SMS,2
899312626204139,534464,SMS,5
475130145782976,560023,SMS,22
158161960243056,207984,SMS,4
476570766866138,581486,SMS,75
083770163668755,016627,SMS,16
427182894780761,534464,SMS,4
872828985544595,534464,SMS,1
188542135694139,534464,SMS,9
555619481042474,534464,SMS,1
872150609378222,534464,SMS,52
133845724617420,489146,SMS,158
661606336838420,534464,SMS,3
606688034017088,489146,SMS,3
120886125810512,534464,SMS,5
535816353265331,207984,SMS,9
441970876722598,207984,SMS,1
973069313672472,534464,SMS,4
287908889852222,534464,SMS,8
052208086297425,534464,SMS,6
119274043541678,534464,SMS,12
337160868669678,534464,SMS,5
721900556067350,677157,SMS,7
918207053474930,534464,SMS,2
615775486510805,534464,SMS,4
290304756100383,016627,SMS,10
894118760334562,534464,SMS,2
348664696965542,534464,SMS,13
919858939175211,937225,SMS,3
511857452313851,937225,SMS,1
351540627509415,534464,SMS,1
024884149026510,534464,SMS,4
212997111869044,016627,SMS,7
552712691293191,534464,SMS,2
099112957993079,534464,SMS,9
476865517553808,937225,SMS,2
045758765052542,534464,SMS,5
374117720842303,534464,SMS,6
685147186363657,534464,SMS,2
759043026771999,145279,SMS,5
170624723286753,534464,SMS,3
329157328420819,937225,SMS,13
040386444436615,534464,SMS,3
834222895959726,445331,SMS,8
935083927495150,581486,SMS,7
617897292310042,534464,SMS,7
171426037681164,937225,SMS,11
958758309451590,534464,SMS,3
933451889223865,421085,SMS,5
844541066050790,534464,SMS,10
256208204089548,677157,SMS,2
338307062699694,170212,SMS,3
055843709004145,534464,SMS,9
285754697801651,534464,SMS,3
367035063771122,534464,SMS,23
573901372711599,534464,SMS,4
701230763785188,937225,SMS,4
276040908796017,489146,SMS,24
703584133425394,534464,SMS,24
219986287233612,534464,SMS,2
293188950479858,581486,SMS,1
357935457870033,016627,SMS,2
723298073384317,534464,SMS,4
068106847687826,534464,SMS,1
101475110559509,534464,SMS,4
771041531968817,753293,SMS,8
471361780778843,937225,SMS,4
930566333505745,207984,SMS,2
119170211319899,534464,SMS,14
632351882764958,534464,SMS,6
653157956498065,534464,SMS,3
358608221885095,534464,SMS,1
883160307007112,560023,SMS,9
388877932909193,814466,SMS,1
206988411605655,489146,SMS,1
250204267278172,534464,SMS,3
283424087337933,534464,SMS,1
657762756638828,145279,SMS,6
005080698154692,534464,SMS,6
810226099767453,534464,SMS,3
733869715606334,534464,SMS,2
095479196910071,560023,SMS,1
407799615673866,534464,SMS,4
906208181502697,534464,SMS,16
177092896377443,534464,SMS,2
017293295429941,534464,SMS,1
916370280926522,534464,SMS,4
169536632668889,534464,SMS,7
854110629864651,016627,SMS,8
019048041207276,016627,SMS,7
732558725294392,489146,SMS,2
192452236104117,534464,SMS,3
450021621126046,534464,SMS,3
083407200883468,534464,SMS,1
957999082156151,534464,SMS,1
245982547335842,937225,SMS,11
941781696542811,207984,SMS,2
607301542403432,534464,SMS,2
314593481966304,534464,SMS,2
219003741312060,489146,SMS,18
530315361310804,534464,SMS,9
357197025826671,534464,SMS,3
879229782150895,016627,SMS,1
796681277077811,937225,SMS,32
309492753481601,534464,SMS,44
389523538493284,489146,SMS,1
172077376906768,534464,SMS,16
481339440679267,534464,SMS,1
489901280029114,937225,SMS,25
407857975381746,814466,SMS,2
765605477615588,534464,SMS,3
680664718743264,207984,SMS,6
209695656128714,784003,SMS,11
039674258105629,937225,SMS,66
286804544730550,534464,SMS,6
717975445841255,534464,SMS,20
918285188739256,677157,SMS,5
189826710289643,784003,SMS,10
305271013689159,534464,SMS,9
353647202265554,534464,SMS,6
990637823835420,937225,SMS,5
774332415294866,534464,SMS,6
196765981790669,534464,SMS,20
545459920571553,937225,SMS,6
148669033952711,489146,SMS,1
176124097176787,489146,SMS,3
363304291177977,534464,SMS,5
564458555393050,016627,SMS,1
675197689763520,016627,SMS,3
825729850962046,534464,SMS,1
303279715597776,534464,SMS,5
415456220777994,534464,SMS,2
969610644975326,207984,SMS,4
286603852586801,016627,SMS,2
438039113047217,534464,SMS,1
552958990337468,534464,SMS,4
938178847431247,937225,SMS,31
399356018324992,534464,SMS,3
348306633129909,534464,SMS,2
252758164305975,814466,SMS,1
721048150052149,207984,SMS,1
549513481004341,489146,SMS,2
463985694350748,534464,SMS,2
112935734069199,207984,SMS,2
511969497482653,489146,SMS,2
967256873634123,489146,SMS,6
564269507637565,489146,SMS,3
391332496624785,534464,SMS,1
554252305912876,560023,SMS,2
978886564564939,534464,SMS,5
561516692361482,534464,SMS,117
433054106776702,534464,SMS,13
221344714541655,753293,SMS,1
836555156628110,814466,SMS,4
509128937266109,534464,SMS,3
550701994626330,016627,SMS,3
778923638301489,489146,SMS,14
245577377657607,489146,SMS,2
626629296894517,937225,SMS,3
668251198275339,534464,SMS,42
052308949951030,937225,SMS,70
718819571752813,207984,SMS,9
670428787707580,534464,SMS,3
069349940938603,421085,SMS,6
800592715847569,534464,SMS,5
586978720324820,534464,SMS,7
982506717535021,534464,SMS,5
007041672363515,207984,SMS,3
993041512578433,534464,SMS,7
600482652451021,937225,SMS,11
892807645819800,534464,SMS,5
494647916468175,534464,SMS,15
627578853803096,534464,SMS,3
706631978544326,753293,SMS,2
610552578260709,534464,SMS,8
780729271075574,573166,SMS,2
846980999448337,534464,SMS,10
322026478563744,534464,SMS,3
491591053805990,534464,SMS,94
495116701585559,560023,SMS,2
779566856315063,489146,SMS,1
974474517042214,534464,SMS,3
723199588659871,534464,SMS,1
756290325446137,489146,SMS,2
350395154177139,534464,SMS,1
848075899963882,937225,SMS,20
396113017800983,145279,SMS,1
263815916400817,534464,SMS,5
237146704759105,534464,SMS,3
230851388042725,534464,SMS,5
096390990055830,534464,SMS,1
046361751781446,534464,SMS,1
912818497912188,534464,SMS,1
906988409328147,534464,SMS,2
679070661039271,534464,SMS,16
817849935421549,534464,SMS,1
717018027828874,534464,SMS,10
875706101051992,534464,SMS,8
851433421069767,207984,SMS,3
871252899922668,016627,SMS,3
551967796346552,445331,SMS,6
117457576765060,489146,SMS,1
068646520647143,937225,SMS,68
238393821391211,534464,SMS,12
867728366500780,534464,SMS,5
867420281166924,534464,SMS,5
778259353009549,145279,SMS,10
410531566130630,937225,SMS,1
538326389706285,534464,SMS,4
269339347916154,534464,SMS,7
631057595950686,534464,SMS,7
753763078935195,534464,SMS,2
852063576894907,207984,SMS,6
593505765971417,753293,SMS,28
767401739201191,207984,SMS,1
835594971034182,145279,SMS,8
437295263650103,534464,SMS,8
656268934309379,207984,SMS,12
123762972744413,016627,SMS,3
292257028119740,534464,SMS,3
824674190159180,016627,SMS,9
152558541508528,534464,SMS,11
802080383798916,534464,SMS,16
536359842362122,534464,SMS,19
392870259216713,255586,SMS,1
936313019559061,937225,SMS,4
488606333852647,445331,SMS,2
375828324078177,534464,SMS,5
868069025919577,534464,SMS,2
722492274396596,534464,SMS,10
792615308376859,534464,SMS,3
576426390919455,560023,SMS,1
550232232460237,784003,SMS,12
875189987297773,784003,SMS,1
158970290337082,534464,SMS,2
577622584479731,207984,SMS,5
903915475956437,534464,SMS,22
328799057877028,560023,SMS,9
543345521301048,489146,SMS,2
863216072006556,534464,SMS,39
984364492963538,784003,SMS,7
867333818585867,016627,SMS,14
953558423644607,489146,SMS,2
463381677098532,534464,SMS,6
632096218141612,489146,SMS,1
493114037883113,016627,SMS,3
593793527452025,534464,SMS,4
800130077812984,534464,SMS,2
268097962679244,937225,SMS,3
007497090764434,207984,SMS,2
486306458510065,534464,SMS,66
196917436467447,489146,SMS,5
965955019464758,573166,SMS,3
644247813635522,534464,SMS,6
613763776583838,534464,SMS,2
389922249983649,534464,SMS,1
568979962007146,534464,SMS,5
963916658902378,534464,SMS,13
323199409376682,534464,SMS,2
334704795318204,784003,SMS,2
330294938427282,534464,SMS,13
457704039944744,534464,SMS,6
904762711355215,534464,SMS,2
869051336930702,937225,SMS,10
669176652511715,421085,SMS,2
495733382638386,534464,SMS,5
331311512673372,534464,SMS,25
751190473888906,534464,SMS,2
246733862992629,937225,SMS,4
080029954674294,145279,SMS,5
904174642122742,016627,SMS,2
236148180255467,784003,SMS,1
812373547762958,534464,SMS,8
804636602581907,534464,SMS,7
824534791575713,534464,SMS,2
821313730887073,545591,SMS,1
419610920134103,753293,SMS,14
494517465078226,145279,SMS,4
511018491402129,016627,SMS,6
820900383674563,207984,SMS,10
384877200408817,937225,SMS,29
453666488120143,534464,SMS,13
401826350582339,534464,SMS,5
761364262276954,534464,SMS,18
225116387923218,814466,SMS,5
311708706936666,534464,SMS,1
189329817859256,534464,SMS,3
350784464449628,207984,SMS,1
901297840092467,534464,SMS,22
161916664145607,016627,SMS,3
428180832372289,534464,SMS,5
095711058854000,937225,SMS,15
474349725458646,534464,SMS,14
521844666333324,534464,SMS,12
185435304211356,016627,SMS,1
706478131706764,534464,SMS,2
063869659358504,534464,SMS,14
168199662093994,534464,SMS,3
439021065364833,784003,SMS,1
775998429295769,937225,SMS,37
952193886843787,534464,SMS,6
219305948135732,489146,SMS,1
040430128470436,534464,SMS,44
016601484273812,937225,SMS,8
758425684261356,534464,SMS,17
765165581776489,534464,SMS,15
000087761170043,534464,SMS,1
566659959070443,145279,SMS,6
418234763175102,534464,SMS,2
574843497647146,534464,SMS,1
591095469501505,937225,SMS,67
427763259991557,534464,SMS,1
040392886500833,534464,SMS,4
302063733195740,534464,SMS,8
105459481118043,534464,SMS,3
851549476536546,534464,SMS,5
836982721939406,534464,SMS,5
072492868800170,534464,SMS,1
568883017436735,016627,SMS,3
892846085885910,145279,SMS,6
319271642531866,534464,SMS,1
264527778573442,560023,SMS,1
681585840517062,489146,SMS,4
320785779155068,534464,SMS,22
010486349459762,489146,SMS,2
307057663525705,814466,SMS,1
297801379259928,207984,SMS,1
131517153291295,534464,SMS,3
327577864303717,937225,SMS,13
005720753236186,534464,SMS,1
398317689147717,814466,SMS,4
142563653417704,534464,SMS,24
629442111243856,534464,SMS,1
365847723702219,534464,SMS,1
441349935784549,534464,SMS,3
771003268560308,489146,SMS,11
633808670548536,534464,SMS,3
371293602755297,573166,SMS,42
939775107838495,145279,SMS,5
377056326815932,534464,SMS,6
095358618415435,560023,SMS,6
651233222081315,937225,SMS,37
819937934980122,207984,SMS,7
136836685004734,207984,SMS,1
482953333648387,489146,SMS,3
857372456701352,573166,SMS,3
459775467875509,534464,SMS,10
411306523268499,534464,SMS,1
772766764481254,937225,SMS,11
534226794149229,937225,SMS,7
920466729611709,534464,SMS,22
379300439253385,534464,SMS,19
671353700861411,814466,SMS,1
656547677361055,534464,SMS,3
360564167354809,534464,SMS,6
001285820155408,534464,SMS,2
899337707140828,534464,SMS,4
561804835553784,534464,SMS,3
391224724766048,534464,SMS,3
659315931072375,016627,SMS,5
874570353825055,560023,SMS,51
792354121803432,489146,SMS,1
440362645972222,937225,SMS,22
889031373651631,016627,SMS,1
752588148440052,445331,SMS,1
545339461544745,534464,SMS,7
130167092228568,937225,SMS,16
530505878102211,016627,SMS,3
330848942491011,145279,SMS,4
327743286209298,534464,SMS,12
412517144355498,534464,SMS,3
600684895640367,784003,SMS,2
010742996290450,534464,SMS,2
234975186185279,534464,SMS,1
694238875435270,534464,SMS,1
703731660099845,489146,SMS,3
586559218228841,534464,SMS,1
407803615134543,787909,SMS,4
487788438555250,207984,SMS,3
287887232796027,534464,SMS,6
543570407103762,489146,SMS,3
585020189199787,207984,SMS,13
161774688710623,534464,SMS,2
841264755554676,534464,SMS,8
495143866369524,489146,SMS,2
849666421598222,534464,SMS,6
322424166200137,534464,SMS,7
894692622836528,534464,SMS,4
406089952227957,145279,SMS,16
908837722007005,534464,SMS,5
046028896310711,489146,SMS,18
815378366739704,489146,SMS,1
437619164057108,937225,SMS,8
715232251012524,534464,SMS,4
445865524466937,016627,SMS,14
987185736189951,534464,SMS,18
426868098738149,534464,SMS,8
369890609453233,534464,SMS,33
301642107302748,560023,SMS,3
659636278600347,534464,SMS,2
281351304489102,207984,SMS,4
946999751229370,016627,SMS,5
826471056356156,534464,SMS,9
544862444221535,534464,SMS,34
752172236797742,937225,SMS,14
727935032011195,207984,SMS,32
565412214626799,937225,SMS,2
891447179755150,534464,SMS,62
730042246087208,534464,SMS,22
152303058203561,534464,SMS,5
720930191490703,534464,SMS,1
197161559585423,489146,SMS,2
926089695184987,534464,SMS,2
526742646942261,560023,SMS,3
081687488954821,534464,SMS,10
479839571808888,016627,SMS,2
451945103928790,937225,SMS,18
008504447133268,534464,SMS,2
725671474730508,390972,SMS,3
190083629962906,534464,SMS,7
773591628374178,534464,SMS,7
212060659705026,207984,SMS,4
658519494168173,534464,SMS,7
555270775119547,016627,SMS,151
733624468347891,753293,SMS,2
395273928385691,534464,SMS,41
151979080921122,937225,SMS,124
221912526294009,534464,SMS,8
855979246282871,784003,SMS,3
824348332765684,016627,SMS,8
953198477965513,489146,SMS,4
274820943229846,784003,SMS,18
589936270531837,534464,SMS,9
160993478268305,534464,SMS,1
037363315475250,534464,SMS,14
977978547907025,534464,SMS,23
120823949203951,534464,SMS,17
573180331306704,016627,SMS,1
427144283159394,937225,SMS,7
855392389366271,489146,SMS,2
987204304504605,534464,SMS,1
453520826277435,534464,SMS,1
996811323857858,534464,SMS,6
830110120209303,207984,SMS,1
749281820723440,534464,SMS,3
234714191927463,534464,SMS,3
856584417660225,534464,SMS,5
400037016954681,955100,SMS,4
321916679063363,534464,SMS,16
383854600648104,937225,SMS,10
561162649658404,207984,SMS,2
687940680710430,534464,SMS,50
243105261287134,421085,SMS,5
377682446467137,534464,SMS,6
403873249309074,016627,SMS,1
532570008782801,937225,SMS,5
923432128314475,534464,SMS,14
950768619948341,534464,SMS,5
310776724202502,016627,SMS,8
707956672821695,573166,SMS,3
418080144795990,534464,SMS,16
413789254692145,489146,SMS,13
742806089827197,534464,SMS,30
553457897046285,534464,SMS,2
467021275013448,534464,SMS,3
360668115638686,937225,SMS,2
564612872427125,937225,SMS,21
201544659101866,207984,SMS,4
743100861583537,534464,SMS,2
318005584403365,937225,SMS,2
531367750243965,534464,SMS,4
652567211935742,814466,SMS,1
995627448843134,534464,SMS,2
799824851691653,534464,SMS,17
181120134412435,207984,SMS,6
081213383355105,560023,SMS,20
439367396583442,937225,SMS,41
129287659938345,534464,SMS,4
567419962816877,534464,SMS,3
399340269605574,534464,SMS,8
218400235430757,937225,SMS,289
996804860372593,534464,SMS,1
843762990225696,534464,SMS,4
577416119671717,534464,SMS,1
827541107114020,145279,SMS,3
564700153902874,937225,SMS,5
428155344908111,534464,SMS,5
437655804679258,534464,SMS,2
604729590167347,396360,SMS,23
903584464596020,937225,SMS,3
048110326467387,573166,SMS,1
403589466260510,534464,SMS,1
968315246625804,573166,SMS,2
807637611048783,534464,SMS,6
321898715349175,207984,SMS,2
790468041940921,534464,SMS,3
381339272869390,207984,SMS,4
921692610769788,534464,SMS,12
730630523104640,534464,SMS,1
583306061113931,534464,SMS,3
719286180462986,534464,SMS,1
570798409003828,534464,SMS,4
688698398169193,016627,SMS,4
144846623028561,534464,SMS,4
599860811844187,784003,SMS,8
777247622591104,534464,SMS,12
274282491049602,534464,SMS,4
516372434613679,534464,SMS,1
729871054158764,937225,SMS,18
816960497535941,534464,SMS,5
641598870838150,534464,SMS,7
899533195504304,534464,SMS,3
213217205475021,534464,SMS,4
769260916255433,534464,SMS,5
473593612381853,534464,SMS,3
479840515367540,534464,SMS,34
467822493390431,390972,SMS,3
109320452317863,489146,SMS,2
236416296957045,534464,SMS,3
299162809621429,534464,SMS,2
781569798312343,534464,SMS,1
368714829994631,489146,SMS,1
135486495074038,145279,SMS,1
885370325702215,937225,SMS,13
124536295148490,534464,SMS,31
391379156609204,534464,SMS,11
645909232991266,489146,SMS,6
312732986313551,534464,SMS,7
564979695762707,737573,SMS,1
900585402385281,534464,SMS,2
532851679245238,534464,SMS,4
372805841626021,534464,SMS,6
265187583299121,784003,SMS,1
948702269063607,016627,SMS,6
258538352215492,489146,SMS,1
209612661680637,534464,SMS,3
091451145920491,937225,SMS,17
423333578724921,937225,SMS,44
043630032294498,534464,SMS,2
441204343033606,567046,SMS,5
289786454726848,534464,SMS,4
953711774037485,534464,SMS,15
952691075818837,534464,SMS,4
629489928488353,534464,SMS,15
725191225696526,937225,SMS,121
840095328808386,937225,SMS,11
716049552860262,534464,SMS,1
806417086439447,534464,SMS,2
669892350899587,534464,SMS,9
327512150541917,937225,SMS,20
097647237346840,534464,SMS,5
698375668776216,534464,SMS,2
472714338218813,534464,SMS,3
454949992092833,534464,SMS,3
564185572598629,534464,SMS,2
828128125389350,534464,SMS,1
639521009660490,207984,SMS,4
937954452596113,534464,SMS,4
863690579827298,207984,SMS,1
449710637607946,489146,SMS,17
703563908322599,534464,SMS,9
945596221818215,534464,SMS,6
212933950342626,534464,SMS,3
211043803496940,489146,SMS,2
741122848220513,534464,SMS,7
478361504916637,534464,SMS,3
577948925713985,753293,SMS,1
382991701185685,445331,SMS,1
620897663732867,937225,SMS,3
182807747332198,534464,SMS,6
861421353918543,489146,SMS,4
933216738215840,016627,SMS,2
623249011484898,814466,SMS,2
575057449448071,534464,SMS,1
051201678758623,534464,SMS,6
919480734922833,534464,SMS,7
035469550877732,421085,SMS,2
987940728939575,534464,SMS,5
094377929244430,937225,SMS,3
918285188739256,677157,SMS,3
419153043712791,534464,SMS,1
345161091432945,534464,SMS,1
890636216963707,534464,SMS,6
831013065728135,207984,SMS,1
590532402700903,016627,SMS,4
112270719385307,016627,SMS,1
345230678979646,489146,SMS,26
610147156435881,145279,SMS,14
459385528593854,534464,SMS,7
498169100875081,489146,SMS,2
326997194666593,534464,SMS,3
049150351852367,534464,SMS,1
587589316634998,534464,SMS,2
641095683751481,534464,SMS,9
787210241140254,534464,SMS,3
820796167261994,937225,SMS,24
420162432592589,534464,SMS,2
238763961286773,814466,SMS,8
687957254217185,534464,SMS,3
265247289973286,937225,SMS,2
527944735519991,534464,SMS,16
596270825776654,814466,SMS,8
633829181612900,534464,SMS,4
087154001994639,534464,SMS,2
302472507700168,534464,SMS,2
940565600142517,145279,SMS,12
749600583499375,573166,SMS,1
389509652465367,207984,SMS,2
588018396920139,534464,SMS,1
018710398265193,145279,SMS,15
452498880079346,534464,SMS,2
114295862350444,937225,SMS,3
436697709383308,753293,SMS,7
207984977207528,534464,SMS,2
017066528157029,534464,SMS,7
870844583170133,534464,SMS,2
595179957343990,814466,SMS,7
267757629047760,814466,SMS,5
933973587883342,145279,SMS,9
927544548916475,534464,SMS,4
878425814299892,534464,SMS,1
503639433828501,534464,SMS,5
626331045558066,170212,SMS,1
463996365153821,489146,SMS,7
505886318552849,207984,SMS,5
421479988923318,534464,SMS,2
066877680618290,534464,SMS,4
901821017334036,860986,SMS,18
858799510644643,560023,SMS,10
960322941767487,937225,SMS,1
408989564650465,489146,SMS,12
584577005871804,937225,SMS,27
877309653593810,534464,SMS,4
252882626328646,534464,SMS,28
560254234387325,534464,SMS,6
045313739826909,534464,SMS,6
863960614908067,489146,SMS,2
904178764800976,534464,SMS,3
246205863244657,534464,SMS,1
337024540480391,534464,SMS,2
324175117683443,489146,SMS,7
